# Time,Q BCung,Q NMuc,Q LChau,Q TBu,Q HBinh
11/12/1962,39,24.6,448,689,853
11/13/1962,38,24.6,439,672,835
11/14/1962,38,23.7,432,656,817
11/15/1962,37,23.7,419,645,808
11/16/1962,36,22.8,416,634,790
11/17/1962,35,22.8,413,623,781
11/18/1962,35,22.8,403,612,768
11/19/1962,34,21.9,394,601,750
11/20/1962,34,21.9,388,590,745
11/21/1962,34,21,381,580,729
11/22/1962,32,21,375,575,721
11/23/1962,32,21,369,560,709
11/24/1962,32,21,357,550,697
11/25/1962,32,20.2,344,545,689
11/26/1962,31,20.2,344,540,673
11/27/1962,31,20.2,338,530,669
11/28/1962,30,19.5,332,520,657
11/29/1962,30,19.5,332,520,649
11/30/1962,30,19.5,332,515,641
12/1/1962,30,18.8,332,510,637
12/2/1962,29.2,18.8,320,500,625
12/3/1962,28.4,18,317,495,617
12/4/1962,28.4,18,314,490,613
12/5/1962,27.6,18,314,480,601
12/6/1962,27.6,18,305,480,593
12/7/1962,26.8,17.2,302,475,585
12/8/1962,26.8,17.2,299,470,585
12/9/1962,26.8,17.2,296,465,577
12/10/1962,26.8,17.2,296,465,569
12/11/1962,26.8,17.2,293,460,569
12/12/1962,26,17.2,287,455,561
12/13/1962,26,16.5,284,450,561
12/14/1962,26,16.5,278,445,553
12/15/1962,25.2,16.5,278,440,545
12/16/1962,25.2,16.5,278,435,537
12/17/1962,25.2,15.8,278,430,529
12/18/1962,24.4,15.8,272,425,529
12/19/1962,24.4,15.8,269,420,521
12/20/1962,24.4,15.8,264,415,513
12/21/1962,23.6,15,261,410,505
12/22/1962,23.6,15,261,410,501
12/23/1962,23.6,15,258,405,497
12/24/1962,23.6,14.2,258,400,497
12/25/1962,22.8,14.2,255,395,489
12/26/1962,22.8,14.2,255,395,485
12/27/1962,22,14.2,252,390,477
12/28/1962,22,13.5,246,385,473
12/29/1962,21.2,13.5,240,380,465
12/30/1962,21.2,13.5,240,380,458
12/31/1962,21.2,13.5,240,370,451
1/1/1963,22.9,15.3,227,385,456
1/2/1963,22.9,15.3,227,385,448
1/3/1963,22.9,15.3,227,385,448
1/4/1963,23.5,15.3,222,385,452
1/5/1963,23.5,14.6,222,380,448
1/6/1963,22.9,14.6,216,372,440
1/7/1963,22.2,14.6,214,368,433
1/8/1963,22.2,14,214,363,426
1/9/1963,21.6,14,214,363,419
1/10/1963,22.2,14,211,363,419
1/11/1963,22.2,14,211,363,416
1/12/1963,22.2,14,211,368,419
1/13/1963,23.5,14.6,222,372,419
1/14/1963,27.3,14.6,216,380,426
1/15/1963,27.3,14.6,216,380,426
1/16/1963,23.5,14,214,372,430
1/17/1963,22.9,14,208,363,426
1/18/1963,22.2,13.4,206,355,412
1/19/1963,21.6,13.4,203,355,405
1/20/1963,21.6,13.4,203,351,402
1/21/1963,21.6,13.4,203,351,402
1/22/1963,21,12.8,198,347,399
1/23/1963,21,12.8,195,347,392
1/24/1963,21,12.8,195,339,386
1/25/1963,21,12.3,190,335,383
1/26/1963,20.4,12.3,193,335,379
1/27/1963,19.7,12.3,190,339,376
1/28/1963,19.7,12.3,195,339,373
1/29/1963,19.7,12.3,195,339,373
1/30/1963,19.7,11.8,206,339,376
1/31/1963,19.7,11.8,198,343,376
2/1/1963,19.7,11.8,190,339,379
2/2/1963,19.7,11.8,188,331,379
2/3/1963,19.1,11.8,182,323,373
2/4/1963,19.1,11.8,185,319,361
2/5/1963,19.7,11.8,185,319,358
2/6/1963,21,11.8,185,323,355
2/7/1963,20.4,11.8,180,323,355
2/8/1963,19.7,11.8,175,319,358
2/9/1963,19.7,11.4,172,311,355
2/10/1963,19.7,11.4,170,304,343
2/11/1963,19.7,11.4,170,300,337
2/12/1963,19.7,11.4,168,300,332
2/13/1963,19.7,11.4,165,300,332
2/14/1963,19.7,11.4,162,293,329
2/15/1963,21,11.4,162,296,329
2/16/1963,22.9,11.4,162,296,329
2/17/1963,22.9,11.4,162,296,329
2/18/1963,20.4,11,160,293,329
2/19/1963,19.7,11.8,158,289,326
2/20/1963,19.1,11.4,156,285,321
2/21/1963,18.5,11,151,278,321
2/22/1963,18.5,11,151,275,315
2/23/1963,18.5,11,156,271,310
2/24/1963,19.1,11,154,278,305
2/25/1963,20.4,11,151,278,305
2/26/1963,19.7,11,151,275,308
2/27/1963,18.5,11,150,271,308
2/28/1963,18.5,10.6,147,271,305
3/1/1963,18.5,11.6,145,268,300
3/2/1963,17.2,11.6,143,264,295
3/3/1963,17.2,10.3,143,264,290
3/4/1963,16.8,10.3,143,264,288
3/5/1963,16.4,10.3,143,264,286
3/6/1963,16.4,10,141,264,286
3/7/1963,17.8,12.8,168,264,283
3/8/1963,54.6,19.9,222,319,286
3/9/1963,71.9,21.4,262,449,315
3/10/1963,43.8,16.8,211,477,448
3/11/1963,28.2,12.8,180,372,536
3/12/1963,22.2,11.8,156,304,464
3/13/1963,20.4,11,147,285,373
3/14/1963,19.1,10.3,145,271,329
3/15/1963,19.7,10.3,145,264,305
3/16/1963,24.4,10.3,143,264,295
3/17/1963,25.4,10.6,141,271,290
3/18/1963,22.2,10.6,141,264,292
3/19/1963,22.2,11.8,156,268,292
3/20/1963,49.2,11.8,175,307,290
3/21/1963,39.5,12.3,156,331,315
3/22/1963,28.2,11,150,307,361
3/23/1963,27.3,11.8,147,300,355
3/24/1963,29.2,11,143,293,343
3/25/1963,24.4,11,139,278,332
3/26/1963,21.6,10.3,136,264,315
3/27/1963,19.7,10.3,130,254,300
3/28/1963,19.7,10,133,251,290
3/29/1963,27.3,10,139,257,283
3/30/1963,25.4,10,130,271,279
3/31/1963,21,10,128,251,286
4/1/1963,19.7,10,127,244,288
4/2/1963,18.5,9.8,127,237,277
4/3/1963,18.5,9.8,126,237,264
4/4/1963,19.7,9.8,127,237,260
4/5/1963,19.1,9.8,124,237,260
4/6/1963,18.5,9.6,123,234,260
4/7/1963,17.2,9.6,121,231,258
4/8/1963,21.6,10.3,143,231,257
4/9/1963,33,10.6,180,257,251
4/10/1963,25.4,11.4,138,311,264
4/11/1963,20.4,11,130,268,315
4/12/1963,18.5,11,130,251,310
4/13/1963,18.5,10.6,127,244,279
4/14/1963,16.8,10.3,127,237,266
4/15/1963,16.4,10,124,237,264
4/16/1963,16,9.8,122,231,260
4/17/1963,16.8,11,134,225,257
4/18/1963,25.4,9.8,127,231,249
4/19/1963,22.9,9.6,122,251,251
4/20/1963,19.7,9.6,120,231,268
4/21/1963,18.5,9.4,120,225,260
4/22/1963,16.4,9.2,119,225,249
4/23/1963,16,9.2,117,219,244
4/24/1963,15.6,9,119,213,240
4/25/1963,17.2,9,122,216,236
4/26/1963,17.8,9,119,225,233
4/27/1963,16.4,9,115,216,240
4/28/1963,16.4,9.4,115,210,239
4/29/1963,19.7,11,122,213,234
4/30/1963,32,10.3,120,234,233
5/1/1963,40.6,10.3,119,251,239
5/2/1963,25.4,10,117,234,257
5/3/1963,70.6,9.8,138,225,260
5/4/1963,65.2,10.3,128,335,260
5/5/1963,39.5,11,126,275,326
5/6/1963,41.6,16.1,156,261,355
5/7/1963,57.2,16.8,160,323,305
5/8/1963,39.5,19.9,150,327,315
5/9/1963,46,14,147,315,370
5/10/1963,48.1,11.8,138,307,358
5/11/1963,32,10.6,124,282,340
5/12/1963,31.1,10.3,123,257,337
5/13/1963,46,9.8,120,251,312
5/14/1963,33,9.8,118,271,290
5/15/1963,25.4,10.3,117,237,286
5/16/1963,33,12.8,119,231,290
5/17/1963,35.2,10.3,117,244,264
5/18/1963,25.4,11.4,114,231,262
5/19/1963,28.2,11.4,114,225,266
5/20/1963,25.4,11.8,118,225,257
5/21/1963,27.3,39.3,127,231,260
5/22/1963,59.9,19.9,124,300,262
5/23/1963,49.2,14.6,136,296,283
5/24/1963,34.1,15.3,158,285,343
5/25/1963,32,12.8,127,300,326
5/26/1963,47,11,122,296,361
5/27/1963,108,19.9,180,307,367
5/28/1963,110,37.4,216,562,361
5/29/1963,55.9,30.7,160,453,520
5/30/1963,41.6,21.4,147,339,588
5/31/1963,28.2,16.8,138,315,488
6/1/1963,32,12.8,133,278,389
6/2/1963,49.2,21.4,188,311,355
6/3/1963,70.6,18.3,238,351,370
6/4/1963,42.7,15.3,180,435,399
6/5/1963,31.1,11.8,143,355,484
6/6/1963,26.4,10.6,127,293,456
6/7/1963,49.8,11.4,136,268,364
6/8/1963,343,116,453,527,352
6/9/1963,190,58.9,388,1170,523
6/10/1963,147,91.6,441,792,1240
6/11/1963,99.6,66,478,887,1000
6/12/1963,91.4,78.6,601,882,1020
6/13/1963,201,63.5,550,1090,1020
6/14/1963,193,142,626,1190,1240
6/15/1963,328,182,887,1720,1420
6/16/1963,183,157,982,1880,1970
6/17/1963,115,119,604,1470,1990
6/18/1963,174,94.2,450,1060,1560
6/19/1963,248,78.6,425,1040,1180
6/20/1963,551,71,563,1430,1140
6/21/1963,294,96.8,708,1550,1610
6/22/1963,215,124,783,1550,1680
6/23/1963,158,157,998,1680,1670
6/24/1963,143,140,884,1690,1780
6/25/1963,128,105,805,1370,1770
6/26/1963,115,78.6,789,1310,1490
6/27/1963,120,73.5,708,1200,1410
6/28/1963,131,64.8,903,1170,1360
6/29/1963,140,58.9,1090,1430,1390
6/30/1963,305,56.6,1140,1630,1620
7/1/1963,379,53.2,1250,2080,1880
7/2/1963,489,53.2,1230,2160,2250
7/3/1963,422,52,1120,2090,2370
7/4/1963,373,111,1240,2240,2420
7/5/1963,341,321,1550,2850,2860
7/6/1963,336,187,1390,2600,3120
7/7/1963,373,144,1510,2380,2850
7/8/1963,376,130,1530,2580,2730
7/9/1963,340,108,1560,2420,2760
7/10/1963,235,91.8,1390,2240,2550
7/11/1963,1220,88.7,1440,2740,2300
7/12/1963,1060,99.1,2750,3400,3330
7/13/1963,1100,200,3770,6250,4720
7/14/1963,586,214,3010,5070,6180
7/15/1963,466,164,2650,4060,5110
7/16/1963,335,160,2370,3600,4360
7/17/1963,258,154,2010,3090,3830
7/18/1963,217,140,1660,2630,3310
7/19/1963,211,158,1630,2320,2940
7/20/1963,228,282,2060,2710,2800
7/21/1963,208,265,2160,3090,3320
7/22/1963,181,233,2420,3280,3580
7/23/1963,159,211,2170,3170,3700
7/24/1963,152,256,1960,2910,3690
7/25/1963,205,325,1720,2870,4060
7/26/1963,208,234,1500,2660,3880
7/27/1963,197,186,1300,2270,3480
7/28/1963,196,166,1200,2050,3040
7/29/1963,312,180,1460,2160,2650
7/30/1963,206,150,1500,2350,2780
7/31/1963,316,195,1420,2270,2880
8/1/1963,628,220,2010,2870,2980
8/2/1963,492,340,3130,4420,4160
8/3/1963,421,410,3100,5020,5370
8/4/1963,312,328,2780,4370,5340
8/5/1963,334,324,2870,4070,4570
8/6/1963,296,339,2790,4350,4840
8/7/1963,434,352,3080,4310,5000
8/8/1963,376,386,3110,5050,5460
8/9/1963,268,296,2610,4250,5590
8/10/1963,226,263,2270,3520,4670
8/11/1963,226,236,2150,3270,4010
8/12/1963,214,214,1980,3110,3760
8/13/1963,193,199,1760,2870,3530
8/14/1963,193,185,1620,2620,3160
8/15/1963,165,160,1480,2390,2890
8/16/1963,143,144,1320,2140,2540
8/17/1963,134,162,1260,2000,2410
8/18/1963,630,347,1410,3480,3740
8/19/1963,441,320,2000,3720,4780
8/20/1963,268,240,2350,3510,4200
8/21/1963,221,205,2250,3550,3940
8/22/1963,214,188,1870,3060,3780
8/23/1963,254,177,2000,2940,3480
8/24/1963,197,197,1840,2850,3320
8/25/1963,249,230,1820,2900,3150
8/26/1963,246,224,1830,2850,3130
8/27/1963,222,195,1840,2820,3100
8/28/1963,177,164,1990,2790,3000
8/29/1963,155,143,1760,2700,2960
8/30/1963,139,131,1630,2410,2820
8/31/1963,134,130,1530,2260,2620
9/1/1963,190,168,1660,2320,2690
9/2/1963,140,180,1670,2480,2640
9/3/1963,122,137,1430,2200,2690
9/4/1963,113,121,1250,1940,2370
9/5/1963,104,112,1160,1760,2100
9/6/1963,97.5,102,1050,1630,1920
9/7/1963,93.1,96.2,960,1490,1780
9/8/1963,93.1,91.3,909,1400,1630
9/9/1963,94.6,87,890,1390,1660
9/10/1963,203,82.2,827,1580,3590
9/11/1963,238,87.6,780,1540,3650
9/12/1963,149,73.5,733,1360,2690
9/13/1963,111,71,692,1200,2110
9/14/1963,102,67.2,664,1130,1780
9/15/1963,125,66,635,1100,1600
9/16/1963,131,63.5,626,1090,1510
9/17/1963,141,61.2,672,1070,1490
9/18/1963,132,64.8,808,1190,1550
9/19/1963,340,112,1140,1550,1780
9/20/1963,440,126,1480,2380,2430
9/21/1963,345,89,1720,2670,3110
9/22/1963,216,83.8,1390,2360,3070
9/23/1963,125,73.5,1160,1960,2700
9/24/1963,141,78.6,1020,1680,2420
9/25/1963,203,86.4,976,1630,2270
9/26/1963,131,73.5,881,1510,2160
9/27/1963,116,66,789,1330,1920
9/28/1963,106,62.4,748,1240,1700
9/29/1963,99,58.9,708,1160,1560
9/30/1963,93.1,56.6,672,1100,1460
10/1/1963,87.4,54.3,651,1060,1380
10/2/1963,85.9,52,672,1030,1310
10/3/1963,88.8,50.9,679,1060,1290
10/4/1963,81.6,49.8,632,1030,1320
10/5/1963,77.5,47.7,613,967,1260
10/6/1963,76.1,46.6,604,956,1270
10/7/1963,73.3,45.5,635,956,1300
10/8/1963,73.3,45.5,620,983,1280
10/9/1963,70.6,43.4,607,946,1260
10/10/1963,67.8,43.4,714,940,1190
10/11/1963,76.1,42.3,950,1140,1160
10/12/1963,105,43.4,799,1290,1410
10/13/1963,104,43.4,736,1150,1730
10/14/1963,136,41.2,704,1120,1580
10/15/1963,127,40.2,742,1080,1480
10/16/1963,147,40.2,736,1180,1410
10/17/1963,151,42.3,973,1300,1540
10/18/1963,151,39.3,1140,1560,1640
10/19/1963,108,37.4,840,1520,1900
10/20/1963,93.1,36.4,805,1230,1700
10/21/1963,84.5,35.4,912,1200,1420
10/22/1963,76.1,34.5,954,1240,1380
10/23/1963,73.3,33.5,960,1320,1430
10/24/1963,69.3,33.5,878,1280,1490
10/25/1963,96,46.6,1040,1190,1480
10/26/1963,178,67.2,1700,1880,1430
10/27/1963,194,89,2150,2480,2220
10/28/1963,325,139,3160,3860,3120
10/29/1963,186,127,2490,3790,4080
10/30/1963,138,89,1900,2840,3450
10/31/1963,117,72.2,1540,2460,2760
11/1/1963,105,63.5,1380,1960,2320
11/2/1963,102,58.9,1310,1870,2040
11/3/1963,96,54.3,1170,1680,1960
11/4/1963,88.8,52,1030,1500,1750
11/5/1963,84.5,54.3,950,1390,1620
11/6/1963,337,103,1320,1640,1560
11/7/1963,862,334,2480,4120,2170
11/8/1963,388,253,1860,3820,4680
11/9/1963,265,173,1470,2680,3720
11/10/1963,205,138,1280,2170,2930
11/11/1963,190,124,1280,1910,2500
11/12/1963,310,117,1620,2520,2280
11/13/1963,211,109,1550,2350,2830
11/14/1963,182,99.4,1330,2230,2590
11/15/1963,170,89,1180,1950,2420
11/16/1963,149,85.1,1060,1720,2210
11/17/1963,140,83.8,982,1620,1960
11/18/1963,127,82.5,922,1510,1830
11/19/1963,119,76,843,1400,1700
11/20/1963,113,68.5,792,1320,1580
11/21/1963,108,63.5,761,1250,1480
11/22/1963,102,61.2,733,1170,1420
11/23/1963,97.6,60,704,1140,1350
11/24/1963,94.6,56.6,672,1100,1300
11/25/1963,94.6,58.9,670,1070,1250
11/26/1963,99,55.4,648,1060,1220
11/27/1963,90.2,54.3,632,1020,1190
11/28/1963,84.5,52,616,983,1140
11/29/1963,81.6,49.8,601,951,1100
11/30/1963,78.8,48.8,582,935,1080
12/1/1963,76.1,47.7,579,903,1050
12/2/1963,73.3,46.6,566,893,1020
12/3/1963,124,52,585,893,1000
12/4/1963,121,49.8,563,1010,1030
12/5/1963,85.9,47.7,554,893,1100
12/6/1963,78.8,44.4,538,862,1000
12/7/1963,74.7,43.4,519,842,970
12/8/1963,70.6,42.3,503,812,948
12/9/1963,69.2,41.2,494,797,922
12/10/1963,70.6,40.2,519,792,905
12/11/1963,70.6,39.3,500,812,892
12/12/1963,65.2,39.3,475,772,905
12/13/1963,62.5,38.3,463,752,871
12/14/1963,61.2,37.4,459,732,842
12/15/1963,59.9,37.4,472,727,829
12/16/1963,57.2,36.4,450,722,821
12/17/1963,54.6,35.4,434,707,812
12/18/1963,54.6,34.5,419,692,801
12/19/1963,53.5,34.5,407,672,779
12/20/1963,52.4,34.5,407,662,762
12/21/1963,51.4,33.5,404,652,745
12/22/1963,50.3,33.5,400,647,737
12/23/1963,49.2,33.5,397,637,728
12/24/1963,49.2,32.6,391,627,712
12/25/1963,48.1,32.6,388,622,704
12/26/1963,48.1,31.6,376,612,696
12/27/1963,47,31.6,369,602,688
12/28/1963,46,31.6,363,597,680
12/29/1963,46,30.7,360,582,668
12/30/1963,44.9,30.7,369,582,656
12/31/1963,46,30.7,397,587,652
1/1/1964,87.4,29.3,469,660,665
1/2/1964,56.3,28.6,448,650,750
1/3/1964,48,28.6,435,611,770
1/4/1964,44.6,27.9,411,596,710
1/5/1964,42.3,27.2,404,575,670
1/6/1964,41.1,27.2,404,561,646
1/7/1964,40,27.2,394,556,632
1/8/1964,39,26.5,387,547,614
1/9/1964,38,26.5,380,536,605
1/10/1964,38,25.8,380,531,592
1/11/1964,36,25.8,377,522,587
1/12/1964,36,25.1,374,518,574
1/13/1964,35,25.1,363,518,560
1/14/1964,34,24.4,357,504,552
1/15/1964,34,24.4,350,500,544
1/16/1964,33,23.7,347,495,536
1/17/1964,33,23.7,341,486,528
1/18/1964,32,23.7,338,477,513
1/19/1964,32,23,338,477,513
1/20/1964,32,23,338,477,502
1/21/1964,36,23.7,341,472,499
1/22/1964,43.4,24.4,341,500,506
1/23/1964,38,23,334,513,516
1/24/1964,35,23,328,472,516
1/25/1964,32,21.7,328,459,499
1/26/1964,31,21.7,322,450,485
1/27/1964,32,21.7,315,450,478
1/28/1964,33,21.1,312,450,471
1/29/1964,32,21.1,312,450,471
1/30/1964,32,21.1,309,441,464
1/31/1964,30,20.4,302,436,464
2/1/1964,30,20.4,302,432,450
2/2/1964,31,20.4,309,432,444
2/3/1964,31,20.4,306,432,444
2/4/1964,30,20.4,302,432,444
2/5/1964,30,20.4,309,428,444
2/6/1964,37,20.4,328,441,444
2/7/1964,39,20.4,334,468,444
2/8/1964,36,20.4,322,477,471
2/9/1964,31,19.8,309,459,488
2/10/1964,26.4,19.2,302,432,474
2/11/1964,27.5,19.2,296,423,447
2/12/1964,26.7,19.2,290,414,429
2/13/1964,26.7,18.5,283,405,420
2/14/1964,26.7,18.5,280,396,414
2/15/1964,26.7,18.5,280,396,408
2/16/1964,26.7,18.5,277,396,408
2/17/1964,25.9,17.9,274,396,402
2/18/1964,25.1,17.9,270,387,402
2/19/1964,24.3,17.2,264,382,396
2/20/1964,24.3,17.2,258,374,390
2/21/1964,24.3,17.9,251,360,381
2/22/1964,25.1,19.2,251,360,372
2/23/1964,30,19.2,258,360,372
2/24/1964,30,19.2,254,369,372
2/25/1964,28.4,18.5,254,364,378
2/26/1964,30,17.9,270,369,378
2/27/1964,31,17.9,270,374,378
2/28/1964,30,17.2,283,382,384
2/29/1964,26.7,17.2,290,387,390
3/1/1964,28.4,17.9,283,396,399
3/2/1964,39,19.2,296,414,402
3/3/1964,49.1,19.2,283,446,423
3/4/1964,34,21.7,261,414,450
3/5/1964,28.4,19.2,251,378,441
3/6/1964,25.1,17.2,238,352,405
3/7/1964,23.4,16.6,232,336,372
3/8/1964,23.4,16,232,328,355
3/9/1964,21.8,16,226,320,345
3/10/1964,23.4,16,229,320,340
3/11/1964,25.9,16,226,324,335
3/12/1964,23.4,16,226,320,335
3/13/1964,24.3,16,238,316,335
3/14/1964,25.1,16,232,328,332
3/15/1964,23.4,16,235,328,340
3/16/1964,25.1,16,245,328,342
3/17/1964,23.4,15.4,238,336,345
3/18/1964,21.8,16,232,332,348
3/19/1964,23.4,16,226,320,350
3/20/1964,21.8,15.4,213,316,340
3/21/1964,20.4,14.8,206,300,330
3/22/1964,20.4,14.2,200,292,322
3/23/1964,20.4,14.2,200,288,310
3/24/1964,38,13.6,197,296,306
3/25/1964,34,13.6,194,296,310
3/26/1964,25.1,13.6,213,292,320
3/27/1964,22.6,13.6,206,296,310
3/28/1964,26.7,16.6,219,296,304
3/29/1964,43.4,16.6,280,328,310
3/30/1964,44.6,17.9,261,405,322
3/31/1964,33,16.6,238,374,387
4/1/1964,26.7,15.4,219,336,396
4/2/1964,26.7,15.4,206,316,366
4/3/1964,58.7,15.4,203,328,350
4/4/1964,34,14.8,200,320,340
4/5/1964,26.7,14.2,190,300,345
4/6/1964,23.4,13.6,213,288,325
4/7/1964,23.4,12.9,200,296,306
4/8/1964,21.8,12.9,200,288,306
4/9/1964,24.3,12.3,200,288,310
4/10/1964,25.1,12.3,187,288,302
4/11/1964,21.8,12.3,187,280,302
4/12/1964,36,12.3,184,280,298
4/13/1964,93.3,12.9,203,414,294
4/14/1964,58.7,16.6,290,369,366
4/15/1964,67.9,22.4,267,446,429
4/16/1964,46.8,23.7,232,414,450
4/17/1964,38,19.2,219,356,454
4/18/1964,44.6,16.6,200,336,402
4/19/1964,42.3,17.2,187,320,360
4/20/1964,44.6,15.4,200,328,348
4/21/1964,44.6,12.9,187,320,342
4/22/1964,40,13.6,200,304,340
4/23/1964,58.7,14.8,197,328,340
4/24/1964,40,14.8,194,320,338
4/25/1964,33,14.2,184,300,350
4/26/1964,30,14.2,174,284,328
4/27/1964,26.7,13.6,168,272,310
4/28/1964,25.7,12.9,197,269,304
4/29/1964,42.3,19.2,232,312,340
4/30/1964,70.7,19.8,290,396,330
5/1/1964,75,43.6,448,513,471
5/2/1964,66.4,38,462,720,600
5/3/1964,120,30,421,700,780
5/4/1964,117,23,408,755,840
5/5/1964,67.9,23.7,391,630,855
5/6/1964,56.3,41.7,387,580,720
5/7/1964,46.8,25.8,334,551,632
5/8/1964,45.7,33.2,347,495,600
5/9/1964,104,40.8,541,584,536
5/10/1964,104,31.6,652,815,628
5/11/1964,155,40.8,1030,1060,940
5/12/1964,120,41.7,1110,1460,1180
5/13/1964,73.5,31.6,559,1160,1580
5/14/1964,58.7,26.5,428,765,1380
5/15/1964,51.4,23,387,620,930
5/16/1964,48,23,401,551,690
5/17/1964,87.4,24.4,523,601,587
5/18/1964,63.6,21.7,472,700,605
5/19/1964,53.8,24.4,442,640,735
5/20/1964,51.4,20.4,401,611,855
5/21/1964,46.8,19.2,357,547,775
5/22/1964,97,20.4,354,566,705
5/23/1964,80.9,21.7,374,591,636
5/24/1964,166,29.3,408,745,641
5/25/1964,120,25.8,404,745,735
5/26/1964,89,25.8,387,635,885
5/27/1964,66.4,21.1,341,591,720
5/28/1964,56.3,18.5,331,518,646
5/29/1964,51.4,17.2,322,490,582
5/30/1964,51.4,19.2,442,468,524
5/31/1964,75,24.4,476,601,502
6/1/1964,69.3,24.4,435,665,587
6/2/1964,63.6,25.8,541,625,760
6/3/1964,157,32.4,609,845,720
6/4/1964,590,58,858,1470,1040
6/5/1964,283,131,897,1950,1960
6/6/1964,164,66.8,674,1350,2110
6/7/1964,295,43.6,638,1050,1580
6/8/1964,470,36.4,566,1330,1350
6/9/1964,406,33.2,562,1290,1600
6/10/1964,289,41.7,750,1270,1560
6/11/1964,319,38,825,1440,1540
6/12/1964,270,39.9,710,1300,1680
6/13/1964,242,40.8,897,1170,1560
6/14/1964,769,58,1000,1820,1410
6/15/1964,732,65.5,1310,2610,2240
6/16/1964,464,60.5,1540,2470,2810
6/17/1964,332,53.7,1750,2200,2600
6/18/1964,257,48.4,1640,2400,2330
6/19/1964,330,50.5,1470,1980,2490
6/20/1964,317,88.9,1840,2380,2140
6/21/1964,290,184,1820,2520,2660
6/22/1964,391,184,2270,2930,2850
6/23/1964,324,144,3040,3340,3400
6/24/1964,266,120,2830,3490,3740
6/25/1964,561,103,3070,3540,3620
6/26/1964,567,111,3080,4060,3940
6/27/1964,379,101,2420,3420,4110
6/28/1964,314,98.4,2100,2830,3380
6/29/1964,262,86.2,1910,2530,2900
6/30/1964,292,74.4,1970,2330,2560
7/1/1964,340,72.8,2560,2670,2470
7/2/1964,291,70.2,3370,3700,3090
7/3/1964,293,67.1,2710,3610,4610
7/4/1964,1440,326,2650,4850,6760
7/5/1964,1510,388,4930,6540,7610
7/6/1964,2090,350,5320,9850,10400
7/7/1964,1700,1050,5710,12900,12900
7/8/1964,1350,1680,6100,15300,15600
7/9/1964,849,1110,6490,14300,16900
7/10/1964,584,694,6880,10400,13800
7/11/1964,447,479,5610,7840,9160
7/12/1964,460,415,4890,6570,7270
7/13/1964,389,373,4470,5880,6670
7/14/1964,321,333,3980,5140,6140
7/15/1964,282,268,3540,4500,5470
7/16/1964,366,230,3240,4090,4750
7/17/1964,317,209,2960,3800,4470
7/18/1964,310,197,2800,3590,4210
7/19/1964,252,172,2690,3320,4020
7/20/1964,241,162,2560,3160,3830
7/21/1964,238,159,2580,3100,3730
7/22/1964,418,259,2600,3380,3890
7/23/1964,338,206,2460,3340,4040
7/24/1964,310,180,2290,3060,3850
7/25/1964,246,174,2180,2840,3580
7/26/1964,281,190,2320,2770,3400
7/27/1964,318,193,2820,3290,3430
7/28/1964,292,203,2860,3590,4160
7/29/1964,272,197,3440,3710,4190
7/30/1964,297,174,3410,4030,4440
7/31/1964,347,158,3220,4030,4520
8/1/1964,273,147,2800,3640,4370
8/2/1964,273,134,2450,3130,3950
8/3/1964,963,129,2810,3430,3540
8/4/1964,934,142,4500,5430,4520
8/5/1964,509,142,5180,6100,6220
8/6/1964,376,134,4220,5530,6650
8/7/1964,294,124,3390,4370,5640
8/8/1964,246,116,2970,3660,4560
8/9/1964,212,112,2680,3240,3940
8/10/1964,307,139,3020,3420,3730
8/11/1964,324,117,2950,3750,4100
8/12/1964,529,118,3280,3760,4040
8/13/1964,447,132,4430,4960,4380
8/14/1964,288,137,3910,4840,5560
8/15/1964,238,128,3420,4200,5020
8/16/1964,240,126,3220,3830,4380
8/17/1964,204,126,3000,3530,4120
8/18/1964,215,122,3250,3440,3820
8/19/1964,228,153,3400,3880,3840
8/20/1964,235,193,3130,3810,4260
8/21/1964,215,187,2980,3460,4130
8/22/1964,195,279,3090,3580,3860
8/23/1964,166,233,3020,3540,3990
8/24/1964,158,199,2740,3390,3880
8/25/1964,151,168,2500,3060,3920
8/26/1964,170,148,2270,2820,3810
8/27/1964,139,132,2070,2580,3310
8/28/1964,125,120,1900,2360,2980
8/29/1964,117,112,1780,2190,2720
8/30/1964,110,104,1730,2070,2520
8/31/1964,112,105,1760,2070,2410
9/1/1964,110,111,1860,2110,2400
9/2/1964,144,126,1980,2310,2460
9/3/1964,153,149,2230,2650,2720
9/4/1964,172,132,2440,2590,2960
9/5/1964,242,150,2760,3180,3160
9/6/1964,249,208,3580,3880,3830
9/7/1964,164,164,3180,3920,4670
9/8/1964,215,292,2990,3650,4720
9/9/1964,189,245,2970,3730,4240
9/10/1964,148,196,2670,3350,4100
9/11/1964,128,171,2360,2950,3660
9/12/1964,166,152,2720,2850,3270
9/13/1964,240,145,3800,3920,3350
9/14/1964,166,132,3050,3990,4540
9/15/1964,144,120,2660,3200,4270
9/16/1964,130,111,2320,2880,3690
9/17/1964,132,105,2050,2580,3800
9/18/1964,125,97,1870,2370,3440
9/19/1964,124,94.3,1750,2200,3110
9/20/1964,130,90.2,1700,2100,2770
9/21/1964,113,95.6,1710,2020,2580
9/22/1964,102,88.9,1950,2150,2470
9/23/1964,113,80.9,1730,2240,2760
9/24/1964,148,77,1570,2080,3560
9/25/1964,130,74.4,1440,1910,3220
9/26/1964,104,70.5,1340,1740,2680
